record_id,text,Readability,Coherence,Relevance,Specificity,Engagement,Concise,Length,Zipf,Hapax,Entropy,Perplexity,dataset
21,0,100.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,QASports
22,0,100.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,QASports
23,0,100.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,QASports
24,1,100.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,QASports
25,1,100.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,QASports
26,0,100.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,QASports
27,1,100.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,QASports
28,0,100.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,QASports
29,1,100.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,QASports
30,1,100.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,QASports
31,1,100.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,QASports
32,0,100.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,QASports
33,1,100.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,QASports
34,1,100.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,QASports
35,1,100.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,QASports
36,0,100.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,QASports
37,1,100.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,QASports
38,1,100.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,QASports
39,1,100.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,QASports
40,1,100.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,QASports
41,1,100.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,QASports
42,1,100.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,QASports
43,0,100.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,QASports
44,1,100.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,QASports
45,1,100.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,QASports
46,1,100.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,QASports
47,1,100.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,QASports
48,0,100.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,QASports
49,1,100.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,QASports
0,"[""1. find(bowl)\n2. find(trash)\n3. find(user)\n4. find(table)\n5. find(counter)\n6. done().\n"", ""1. find(counter)\n2. find(table)\n3. find(you)\n4. find(trash)\n5. find(bowl)\n6. done().\n"", ""1. find(table)\n2. find(counter)\n3. find(user)\n4. find(trash)\n5. find(bowl)\n6. done().\n"", ""1. find(counter)\n2. find(table)\n3. find(user)\n4. find(trash)\n5. find(bowl)\n6. done().\n"", ""1. find(counter)\n2. find(table)\n3. find(bowl)\n4. find(trash)\n5. done().\n"", ""1. find(counter)\n2. find(table)\n3. find(trash)\n4. find(user)\n5. done().\n"", ""1. find(bowl)\n2. find(counter)\n3. find(table)\n4. find(trash)\n5. find(user)\n6. done().\n""]",100.0,0.34246575342465757,0.9863013698630136,0.09722222222222222,0.0,0.7045933134464772,0.03584190610367599,0.09052423413338397,0.0136986301369863,1.7059665633472754,3.262474359672464,saycan
1,"[""1. find(table)\n2. find(counter)\n3. done().\n""]",100.0,0.0,1.0,0.8,0.0,1.0,0.0024968776025399153,0.5467001677156801,0.6,1.3321790402101223,2.517826792990687,saycan
2,"[""1. find(rice chips)\n2. pick(rice chips)\n3. find(counter)\n4. put(rice chips)\n5. done().\n""]",100.0,0.41666666666666663,1.0,0.5833333333333334,0.0,0.6497740570065748,0.005982035946064723,0.43902914096755197,0.3333333333333333,1.8200759753606217,3.5309979300572856,saycan
3,"[""1. find(redbull)\n2. pick(redbull)\n3. find(counter)\n4. put(redbull)\n5. done().\n""]",100.0,0.2222222222222222,1.0,0.6666666666666666,0.0,0.7991596495645227,0.004489890170429445,0.48374908491941837,0.4444444444444444,1.6769877743224173,3.197596224244508,saycan
4,"[""1. find(jalapeno chips)\n2. pick(jalapeno chips)\n3. find(trash)\n4. put(jalapeno chips)\n5. done().\n""]",100.0,0.41666666666666663,1.0,0.5833333333333334,0.0,0.6497740570065748,0.005982035946064723,0.43902914096755197,0.3333333333333333,1.8200759753606217,3.5309979300572856,saycan
5,"[""1. find(coke)\n2. pick(coke)\n3. done().\n"", ""1. find(coke)\n2. pick(coke)\n3. hold(coke)\n4. done().\n""]",100.0,0.16666666666666663,1.0,0.4166666666666667,0.0,0.8457935950281179,0.005982035946064723,0.42436428169649243,0.08333333333333333,1.4677339293271525,2.7658711120574058,saycan
6,"[""1. find(coke)\n2. pick(coke)\n3. done().\n"", ""1. find(coke can)\n2. pick(coke can)\n3. done().\n"", ""1. find(coke)\n2. pick(coke)\n3. put(coke)\n4. done().\n""]",100.0,0.26315789473684215,0.8947368421052632,0.29411764705882354,0.0,0.7660594894556864,0.009455017557099543,0.3114213926323543,0.05263157894736842,1.6341665579811737,3.1040817601543975,saycan
7,"[""1. find(coke)\n2. pick(coke)\n3. done().\n"", ""1. find(coke)\n2. pick(coke)\n3. put(coke)\n4. done().\n""]",100.0,0.16666666666666663,1.0,0.4166666666666667,0.0,0.8457935950281179,0.005982035946064723,0.42436428169649243,0.08333333333333333,1.4677339293271525,2.7658711120574058,saycan
8,"[""1. find(rice chips)\n2. pick(rice chips)\n3. find(user)\n4. put(rice chips)\n5. done().\n"", ""1. find(kettle chips)\n2. pick(kettle chips)\n3. find(user)\n4. put(kettle chips)\n5. done().\n"", ""1. find(multigrain chips)\n2. pick(multigrain chips)\n3. find(user)\n4. put(multigrain chips)\n5. done().\n"", ""1. find(multigrain chip)\n2. pick(multigrain chip)\n3. find(user)\n4. put(multigrain chip)\n5. done().\n""]",100.0,0.47916666666666663,1.0,0.20833333333333334,0.0,0.6052077450909105,0.023714290242090708,0.13839388152831972,0.0,2.2205899542253027,4.6608398906900455,saycan
9,"[""1. find(rice chips)\n2. pick(rice chips)\n3. find(user)\n4. put(rice chips)\n5. done().\n"", ""1. find(kettle chips)\n2. pick(kettle chips)\n3. find(user)\n4. put(kettle chips)\n5. done().\n"", ""1. find(multigrain chips)\n2. pick(multigrain chips)\n3. find(user)\n4. put(multigrain chips)\n5. done().\n"", ""1. find(multigrain chip)\n2. pick(multigrain chip)\n3. find(user)\n4. put(multigrain chip)\n5. done().\n""]",100.0,0.47916666666666663,1.0,0.20833333333333334,0.0,0.6052077450909105,0.023714290242090708,0.13839388152831972,0.0,2.2205899542253027,4.6608398906900455,saycan
10,"[""1. find(jalapeno chips)\n2. pick(jalapeno chips)\n3. find(user)\n4. put(jalapeno chips)\n5. done().\n""]",100.0,0.41666666666666663,1.0,0.5833333333333334,0.0,0.6497740570065748,0.005982035946064723,0.43902914096755197,0.3333333333333333,1.8200759753606217,3.5309979300572856,saycan
11,"[""1. find(jalapeno chips)\n2. pick(jalapeno chips)\n3. find(user)\n4. put(jalapeno chips)\n5. done().\n"", ""1. find(jalapeño chips)\n2. pick(jalapeño chips)\n3. find(user)\n4. put(jalapeño chips)\n5. done().\n""]",100.0,0.45833333333333337,1.0,0.3333333333333333,0.0,0.6199226502736365,0.011928287138069482,0.2463473121650966,0.0,1.9933627705006074,3.9816399581184627,saycan
12,"[""1. find(jalapeno chips)\n2. pick(jalapeno chips)\n3. find(user)\n4. put(jalapeno chips)\n5. done().\n"", ""1. find(jalapeño chips)\n2. pick(jalapeño chips)\n3. find(user)\n4. put(jalapeño chips)\n5. done().\n""]",100.0,0.45833333333333337,1.0,0.3333333333333333,0.0,0.6199226502736365,0.011928287138069482,0.2463473121650966,0.0,1.9933627705006074,3.9816399581184627,saycan
13,"[""1. find(pepsi)\n2. pick(pepsi)\n3. find(user)\n4. put(pepsi)\n5. done().\n"", ""1. find(redbull)\n2. pick(redbull)\n3. find(user)\n4. put(redbull)\n5. done().\n"", ""1. find(water)\n2. pick(water)\n3. find(user)\n4. put(water)\n5. done().\n"", ""1. find(coke)\n2. pick(coke)\n3. find(user)\n4. put(coke)\n5. done().\n""]",100.0,0.3055555555555556,1.0,0.25,0.0,0.7327923249990304,0.017838967641699233,0.13605662613509065,0.0,2.139085894695714,4.404828637801963,saycan
14,"[""1. find(lime soda)\n2. pick(lime soda)\n3. find(user)\n4. put(lime soda)\n5. done().\n"", ""1. find(water)\n2. pick(water)\n3. find(user)\n4. put(water)\n5. done().\n"", ""1. find(grapefruit soda)\n2. pick(grapefruit soda)\n3. find(user)\n4. put(grapefruit soda)\n5. done().\n"", ""1. find(coke)\n2. pick(coke)\n3. find(user)\n4. put(coke)\n5. done().\n"", ""1. find(7up)\n2. pick(7up)\n3. find(user)\n4. put(7up)\n5. done().\n"", ""1. find(pepsi)\n2. pick(pepsi)\n3. find(user)\n4. put(pepsi)\n5. done().\n""]",100.0,0.3508771929824561,1.0,0.19298245614035087,0.0,0.6982589968844789,0.028097705853863397,0.1160515789083563,0.0,2.2877732291622817,4.883018450327471,saycan
15,"[""1. find(pepsi)\n2. pick(pepsi)\n3. find(user)\n4. put(pepsi)\n5. done().\n"", ""1. find(redbull)\n2. pick(redbull)\n3. find(user)\n4. put(redbull)\n5. done().\n"", ""1. find(coke)\n2. pick(coke)\n3. find(user)\n4. put(coke)\n5. done().\n"", ""1. find(tea)\n2. pick(tea)\n3. find(user)\n4. put(tea)\n5. done().\n""]",100.0,0.3055555555555556,1.0,0.25,0.0,0.7327923249990304,0.017838967641699233,0.13605662613509065,0.0,2.139085894695714,4.404828637801963,saycan
16,"[""1. find(redbull)\n2. pick(redbull)\n3. find(user)\n4. put(redbull)\n5. done().\n"", ""1. find(coke)\n2. pick(coke)\n3. find(user)\n4. put(coke)\n5. done().\n"", ""1. find(pepsi)\n2. pick(pepsi)\n3. find(user)\n4. put(pepsi)\n5. done().\n""]",100.0,0.2962962962962963,1.0,0.2962962962962963,0.0,0.7399745180450754,0.013409283682267348,0.1360007083391576,0.0,2.0431918705451206,4.121563923477822,saycan
17,"[""1. find(grapefruit soda)\n2. pick(grapefruit soda)\n3. find(user)\n4. put(grapefruit soda)\n5. done().\n"", ""1. find(pepsi)\n2. pick(pepsi)\n3. find(user)\n4. put(pepsi)\n5. done().\n"", ""1. find(lime soda)\n2. pick(lime soda)\n3. find(user)\n4. put(lime soda)\n5. done().\n"", ""1. find(7up)\n2. pick(7up)\n3. find(user)\n4. put(7up)\n5. done().\n""]",100.0,0.3589743589743589,1.0,0.23076923076923078,0.0,0.6921920221566494,0.0193111048113338,0.1396568613172897,0.0,2.1390921711363577,4.404847801038022,saycan
18,"[""1. find(lime soda)\n2. pick(lime soda)\n3. find(user)\n4. put(lime soda)\n5. done().\n"", ""1. find(7up)\n2. pick(7up)\n3. find(user)\n4. put(7up)\n5. done().\n"", ""1. find(grapefruit soda)\n2. pick(grapefruit soda)\n3. find(user)\n4. put(grapefruit soda)\n5. done().\n"", ""1. find(orange)\n2. pick(orange)\n3. find(user)\n4. put(orange)\n5. done().\n"", ""1. find(multigrain chips)\n2. pick(multigrain chips)\n3. find(user)\n4. put(multigrain chips)\n5. done().\n"", ""1. find(sponge)\n2. pick(sponge)\n3. find(user)\n4. put(sponge)\n5. done().\n"", ""1. find(energy bar)\n2. pick(energy bar)\n3. find(user)\n4. put(energy bar)\n5. done().\n"", ""1. find(jalapeno chips)\n2. pick(jalapeno chips)\n3. find(user)\n4. put(jalapeno chips)\n5. done().\n""]",100.0,0.41666666666666663,1.0,0.17857142857142858,0.0,0.6497740570065748,0.04113021942751549,0.10117931804311167,0.0,2.540681591124712,5.818638394800176,saycan
19,"[""1. find(orange)\n2. pick(orange)\n3. find(user)\n4. put(orange)\n5. done().\n""]",100.0,0.2222222222222222,1.0,0.6666666666666666,0.0,0.7991596495645227,0.004489890170429445,0.48374908491941837,0.4444444444444444,1.6769877743224173,3.197596224244508,saycan
20,"[""1. find(pepsi)\n2. pick(pepsi)\n3. find(user)\n4. put(pepsi)\n5. done().\n"", ""1. find(7up)\n2. pick(7up)\n3. find(user)\n4. put(7up)\n5. done().\n"", ""1. find(grapefruit soda)\n2. pick(grapefruit soda)\n3. find(user)\n4. put(grapefruit soda)\n5. done().\n""]",100.0,0.2962962962962963,1.0,0.2962962962962963,0.0,0.7399745180450754,0.013409283682267348,0.1360007083391576,0.0,2.0431918705451206,4.121563923477822,saycan
21,"[""1. find(pepsi)\n2. pick(pepsi)\n3. find(user)\n4. put(pepsi)\n5. done().\n"", ""1. find(7up)\n2. pick(7up)\n3. find(user)\n4. put(7up)\n5. done().\n"", ""1. find(grapefruit soda)\n2. pick(grapefruit soda)\n3. find(user)\n4. put(grapefruit soda)\n5. done().\n"", ""1. find(lime soda)\n2. pick(lime soda)\n3. find(user)\n4. put(lime soda)\n5. done().\n"", ""1. find(redbull)\n2. pick(redbull)\n3. find(user)\n4. put(redbull)\n5. done().\n""]",100.0,0.35416666666666663,1.0,0.20833333333333334,0.0,0.695790699707388,0.023714290242090708,0.12844756175566052,0.0,2.2222736471993887,4.6662824853429274,saycan
22,"[""1. find(7up)\n2. pick(7up)\n3. find(user)\n4. put(7up)\n5. done().\n"", ""1. find(grapefruit soda)\n2. pick(grapefruit soda)\n3. find(user)\n4. put(grapefruit soda)\n5. done().\n"", ""1. find(lime soda)\n2. pick(lime soda)\n3. find(user)\n4. put(lime soda)\n5. done().\n""]",100.0,0.3666666666666667,1.0,0.26666666666666666,0.0,0.6864556252339458,0.014888060396937353,0.14926472440977467,0.0,2.0253262207700677,4.0708391584562005,saycan
23,"[""1. find(water)\n2. pick(water)\n3. find(user)\n4. put(water)\n5. find(rice chips)\n6. pick(rice chips)\n7. find(user)\n8. put(rice chips)\n9. done().\n"",""1. find(7up)\n2. pick(7up)\n3. find(user)\n4. put(7up)\n5. find(kettle chips)\n6. pick(kettle chips)\n7. find(user)\n8. put(kettle chips)\n9. done().\n"", ""1. find(coke)\n2. pick(coke)\n3. find(user)\n4. put(coke)\n5. find(multigrain chips)\n6. pick(multigrain chips)\n7. find(user)\n8. put(multigrain chips)\n9. done().\n"", ""1. find(water)\n2. pick(water)\n3. find(user)\n4. put(water)\n5. find(apple)\n6. pick(apple)\n7. find(user)\n8. put(apple)\n9. done().\n"", ""1. find(water)\n2. pick(water)\n3. find(user)\n4. put(water)\n5. find(multigrain chips)\n6. pick(multigrain chips)\n7. find(user)\n8. put(multigrain chips)\n9. done().\n"", ""1. find(water)\n2. pick(water)\n3. find(user)\n4. put(water)\n5. find(jalapeno chips)\n6. pick(jalapeno chips)\n7. find(user)\n8. put(jalapeno chips)\n9. done().\n"", ""1. find(water)\n2. pick(water)\n3. find(user)\n4. put(water)\n5. find(energy bar)\n6. pick(energy bar)\n7. find(user)\n8. put(energy bar)\n9. done().\n"", ""1. find(pepsi)\n2. pick(pepsi)\n3. find(user)\n4. put(pepsi)\n5. find(apple)\n6. pick(apple)\n7. find(user)\n8. put(apple)\n9. done().\n"", ""1. find(jalapeno chips)\n2. pick(jalapeno chips)\n3. find(user)\n4. put(jalapeno chips)\n5. find(water)\n6. pick(water)\n7. find(user)\n8. put(water)\n9. done().\n"", ""1. find(orange)\n2. pick(orange)\n3. find(user)\n4. put(orange)\n5. find(grapefruit soda)\n6. pick(grapefruit soda)\n7. find(user)\n8. put(grapefruit soda)\n9. done().\n"", ""1. find(coke)\n2. pick(coke)\n3. find(user)\n4. put(coke)\n5. find(orange)\n6. pick(orange)\n7. find(user)\n8. put(orange)\n9. done().\n"", ""1. find(jalapeno chips)\n2. pick(jalapeno chips)\n3. find(user)\n4. put(jalapeno chips)\n5. find(coke)\n6. pick(coke)\n7. find(user)\n8. put(coke)\n9. done().\n"", ""1. find(pepsi)\n2. pick(pepsi)\n3. find(user)\n4. put(pepsi)\n5. find(multigrain chips)\n6. pick(multigrain chips)\n7. find(user)\n8. put(multigrain chips)\n9. done().\n""]",100.0,0.4717741935483871,1.0,0.07661290322580645,0.0,0.6104143688019579,0.1166201591172491,0.04282764620810416,0.0,2.5594276018924003,5.894737631825365,saycan
24,"[""1. find(orange)\n2. pick(orange)\n3. find(user)\n4. put(orange)\n5. done().\n""]",100.0,0.2222222222222222,1.0,0.6666666666666666,0.0,0.7991596495645227,0.004489890170429445,0.48374908491941837,0.4444444444444444,1.6769877743224173,3.197596224244508,saycan
25,"[""1. find(pepsi)\n2. pick(pepsi)\n3. find(user)\n4. put(pepsi)\n5. done().\n"", ""1. find(7up)\n2. pick(7up)\n3. find(user)\n4. put(7up)\n5. done().\n"", ""1. find(lime soda)\n2. pick(lime soda)\n3. find(user)\n4. put(lime soda)\n5. done().\n"", ""1. find(grapefruit soda)\n2. pick(grapefruit soda)\n3. find(user)\n4. put(grapefruit soda)\n5. done().\n""]",100.0,0.3589743589743589,1.0,0.23076923076923078,0.0,0.6921920221566494,0.0193111048113338,0.1396568613172897,0.0,2.1390921711363577,4.404847801038022,saycan
26,"[""1. find(lime soda)\n2. pick(lime soda)\n3. find(user)\n4. put(lime soda)\n5. find(redbull)\n6. pick(redbull)\n7. find(user)\n8. put(redbull)\n9. find(water)\n10. pick(water)\n11. find(user)\n12. put(water)\n13. done().\n"",""1. find(7up)\n2. pick(7up)\n3. find(user)\n4. put(7up)\n5. find(coke)\n6. pick(coke)\n7. find(user)\n8. put(coke)\n9. find(grapefruit soda)\n10. pick(grapefruit soda)\n11. find(user)\n12. put(grapefruit soda)\n13. done().\n"", ""1. find(water)\n2. pick(water)\n3. find(user)\n4. put(water)\n5. find(grapefruit soda)\n6. pick(grapefruit soda)\n7. find(user)\n8. put(grapefruit soda)\n9. find(table)\n10. find(energy bar)\n11. pick(energy bar)\n12. put(energy bar)\n13. find(redbull)\n14. pick(redbull)\n15. find(user)\n16. put(redbull)\n17. done().\n"", ""1. find(water)\n2. pick(water)\n3. find(user)\n4. put(water)\n5. find(coke)\n6. pick(coke)\n7. find(user)\n8. put(coke)\n9. find(pepsi)\n10. pick(pepsi)\n11. find(user)\n12. put(pepsi)\n13. done().\n"", ""1. find(water)\n2. pick(water)\n3. find(user)\n4. put(water)\n5. find(pepsi)\n6. pick(pepsi)\n7. find(user)\n8. put(pepsi)\n9. find(coke)\n10. pick(coke)\n11. find(user)\n12. put(coke)\n13. done().\n"", ""1. find(coke)\n2. pick(coke)\n3. find(user)\n4. put(coke)\n5. find(pepsi)\n6. pick(pepsi)\n7. find(user)\n8. put(pepsi)\n9. find(lime soda)\n10. pick(lime soda)\n11. find(user)\n12. put(lime soda)\n13. done"", ""1. find(water)\n2. pick(water)\n3. find(user)\n4. put(water)\n5. find(pepsi)\n6. pick(pepsi)\n7. find(user)\n8. put(pepsi)\n9. find(lime soda)\n10. pick(lime soda)\n11. find(user)\n12. put"", ""1. find(water)\n2. pick(water)\n3. find(user)\n4. put(water)\n5. find(pepsi)\n6. pick(pepsi)\n7. find(user)\n8. put(pepsi)\n9. find(lime soda)\n10. pick(lime soda)\n11. find(user)\n"", ""1. find(water)\n2. pick(water)\n3. find(user)\n4. put(water)\n5. find(7up)\n6. pick("", ""1. find(water)\n2. pick(water)\n3. find(user)\n4. put(water)\n5. find(7up)\n6. pick(7up)\n7. find(user)\n8. put(7up)\n9. find(coke)\n10. pick(coke)\n11. find(user)\n12. put(coke)\n13. done().\n"", ""1. find(water)\n2. pick(water)\n3. find(user)\n4. put(water)\n5. find(tea)\n6. pick(tea)\n7. find(user)\n8. put(tea)\n9. find(pepsi)\n10. pick(pepsi)\n11. find(user)\n12. put(pepsi)\n13. done().\n"", ""1. find(water)\n2. pick(water)\n3. find(user)\n4. put(water)\n5. find(pepsi)\n6. pick(pepsi)\n7. find(user)\n8. put(pepsi)\n9. find(tea)\n10. pick(tea)\n11. find(user)\n12. put(tea)\n13. done().\n"", ""1. find(lime soda)\n2. pick(lime soda)\n3. find(user)\n4. put(lime soda)\n5. find(grapefruit soda)\n6. pick(grapefruit soda)\n7. find(user)\n8. put(grapefruit soda)\n9. find(water)\n10. pick(water)\n11. find(user)\n12. put(water)\n13. done().\n"", ""1. find(water)\n2. pick(water)\n3. find(user)\n4. put(water)\n5. find(lime soda)\n6. pick(lime soda)\n7. find(user)\n8. put(lime soda)\n9. find(grapefruit soda)\n10. pick(grapefruit soda)\n11. find(user)\n12. put(grapefruit soda)\n13. done().\n"", ""1. find(water)\n2. pick(water)\n3. find(user)\n4. put(water)\n5. find(pepsi)\n6. pick(pepsi)\n7. find(user)\n8. put(pepsi)\n9. find(grapefruit soda)\n10. pick(grapefruit soda)\n11. find(user)\n12. put(grapefruit soda)\n13. done().\n"", ""1. find(pepsi)\n2. pick(pepsi)\n3. find(user)\n4. put(pepsi)\n5. find(lime soda)\n6. pick(lime soda)\n7. find(user)\n8. put(lime soda)\n9. find(coke)\n10. pick(coke)\n11. find(user)\n12. put(coke)\n13. done().\n"", ""1. find(lime soda)\n2. pick(lime soda)\n3. find(user)\n4. put(lime soda)\n5. find(water)\n6. pick(water)\n7. find(user)\n8. put(water)\n9. find(coke)\n10. pick(coke)\n11. find(user)\n12. put(coke)\n13. done().\n"", ""1. find(water)\n2. pick(water)\n3. find(user)\n4. put(water)\n5. find(coke)\n6. pick(coke)\n7. find(user)\n8. put(coke)\n9. find(lime soda)\n10. pick(lime soda)\n11. find(user)\n12. put(lime soda)\n13. done().\n"", ""1. find(water)\n2. pick(water)\n3. find(user)\n4. put(water)\n5. find(pepsi)\n6. pick(pepsi)\n7. find(user)\n8. put(pepsi)\n9. find(lime soda)\n10. pick(lime soda)\n11. find(user)\n12. put(lime soda)\n13. done().\n""]",100.0,0.48906560636182905,1.0,0.03180914512922465,0.0,0.5982599900602359,0.22236654239023246,0.012947817691662767,0.0019880715705765406,2.368322676554463,5.163404691863677,saycan
27,"[""1. find(7up)\n2. pick(7up)\n3. find(trash)\n4. put(7up)\n5. done().\n"",""1. find(trash)\n2. find(7up)\n3. pick(7up)\n4. find(trash)\n5. put(7up)\n6. done().""]",100.0,0.0,1.0,0.35714285714285715,0.0,1.0,0.0069755570667648925,0.3585701736362872,0.0,1.5317780787913655,2.8914197849508905,saycan
28,"[""1. find(water)\n2. pick(water)\n3. find(counter)\n4. put(water)\n5. find(kettle chips)\n6. pick(kettle chips)\n7. find(counter)\n8. put(kettle chips)\n9. done().\n"", ""1. find(kettle chips)\n2. pick(kettle chips)\n3. find(counter)\n4. put(kettle chips)\n5. find(water)\n6. pick(water)\n7. find(counter)\n8. put(water)\n9. done().\n"", ""1. find(water)\n2. pick(water)\n3. find(counter)\n4. put(water)\n5. find(rice chips)\n6. pick(rice chips)\n7. find(counter)\n8. put(rice chips)\n9. done().\n"", ""1. find(chips)\n2. pick(chips)\n3. find(counter)\n4. put(chips)\n5. find(water)\n6. pick(water)\n7. find(counter)\n8. put(water)\n9. done().\n"", ""1. find(multigrain chips)\n2. pick(multigrain chips)\n3. find(counter)\n4. put(multigrain chips)\n5. find(water)\n6. pick(water)\n7. find(counter)\n8. put(water)\n9. done().\n"", ""1. find(multigrain chips)\n2. pick(multigrain chips)\n3. find(counter)\n4. put(multigrain chips)\n5. find(water bottle)\n6. pick(water bottle)\n7. find(counter)\n8. put(water bottle)\n9. done().\n""]",100.0,0.4916666666666667,1.0,0.09166666666666666,0.0,0.5964388264962346,0.05823546641575128,0.06855332715194273,0.0,2.2156029195895934,4.644756351466648,saycan
29,"[""1. find(water)\n2. pick(water)\n3. find(counter)\n4. put(water)\n5. find(energy bar)\n6. pick(energy bar)\n7. find(counter)\n8. put(energy bar)\n9. done().\n"", ""1. find(energy bar)\n2. pick(energy bar)\n3. find(counter)\n4. put(energy bar)\n5. find(water)\n6. pick(water)\n7. find(counter)\n8. put(water)\n9. done().\n""]",100.0,0.475,1.0,0.2,0.0,0.6081404403254683,0.019801326693244747,0.1381216998266713,0.0,2.01615371726138,4.045039294068062,saycan
30,"[""1. find(pepsi)\n2. pick(pepsi)\n3. find(user)\n4. put(pepsi)\n5. find(grapefruit soda)\n6. pick(grapefruit soda)\n7. find(user)\n8. put(grapefruit soda)\n9. done().\n"", ""1. find(coke)\n2. pick(coke)\n3. find(user)\n4. put(coke)\n5. find(pepsi)\n6. pick(pepsi)\n7. find(user)\n8. put(pepsi)\n9. done().\n"", ""1. find(pepsi)\n2. pick(pepsi)\n3. find(user)\n4. put(pepsi)\n5. find(coke)\n6. pick(coke)\n7. find(user)\n8. put(coke)\n9. done().\n"", ""1. find(lime soda)\n2. pick(lime soda)\n3. find(user)\n4. put(lime soda)\n5. find(grapefruit soda)\n6. pick(grapefruit soda)\n7. find(user)\n8. put(grapefruit soda)\n9. done().\n""]",100.0,0.4675324675324676,1.0,0.12987012987012986,0.0,0.6134091152296239,0.03776829526018244,0.08549740789151251,0.0,2.2118549427702416,4.632705401317814,saycan
31,"[""1. find(7up)\n2. pick(7up)\n3. find(user)\n4. put(7up)\n5. find(tea)\n6. pick(tea)\n7. find(user)\n8. put(tea)\n9. done().\n"", ""1. find(tea)\n2. pick(tea)\n3. find(user)\n4. put(tea)\n5. find(7up)\n6. pick(7up)\n7. find(user)\n8. put(7up)\n9. done().\n""]",100.0,0.25,1.0,0.21428571428571427,0.0,0.7765892073778534,0.013902455737138109,0.20958928989037212,0.0,1.7104932300550042,3.2727269262166896,saycan
32,"[""1. find(kettle chips)\n2. pick(kettle chips)\n3. find(trash)\n4. put(kettle chips)\n5. done().\n"", ""1. find(rice chips)\n2. pick(rice chips)\n3. find(trash)\n4. put(rice chips)\n5. done().\n"", ""1. find(multigrain chips)\n2. pick(multigrain chips)\n3. find(trash)\n4. put(multigrain chips)\n5. done().\n""]",100.0,0.4722222222222222,1.0,0.25,0.0,0.6100983630068733,0.017838967641699233,0.13922898797902752,0.0,2.094729047527649,4.271459334322993,saycan
33,"[""1. find(jalapeno chips)\n2. pick(jalapeno chips)\n3. find(trash)\n4. put(jalapeno chips)\n5. done().\n""]",100.0,0.41666666666666663,1.0,0.5833333333333334,0.0,0.6497740570065748,0.005982035946064723,0.43902914096755197,0.3333333333333333,1.8200759753606217,3.5309979300572856,saycan
34,"[""1. find(coke)\n2. pick(coke)\n3. find(trash)\n4. put(coke)\n5. find(sponge)\n6. pick(sponge)\n7. find(user)\n8. put(sponge)\n9. done().\n"", ""1. find(coke)\n2. pick(coke)\n3. find(trash)\n4. put(coke)\n5. find(sponge)\n6. pick(sponge)\n7. find(table)\n8. put(sponge)\n9. done().\n""]",100.0,0.38235294117647056,1.0,0.2647058823529412,0.0,0.6748375607600267,0.016856315365090357,0.19570967844625076,0.058823529411764705,1.996960831222801,3.991582504147869,saycan
